assignment_id,incident_id,vehicle_id,priority,dispatch_time,vehicle_x_before,vehicle_y_before,incident_x,incident_y,distance,response_time,arrival_time,completion_time,vehicle_quadrant_before,idle_counts_before,idle_counts_after
A0037,I068,V12,3,37,61.192101435996214,29.645535397135347,8.05743980799104,77.02179034859259,71.18849485378998,73.18849485378998,108.18849485378998,116.18849485378998,LOWER_RIGHT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 1, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0038,I024,V10,3,50,10.347716575250466,67.588914996716,47.03482992592729,34.80308373133097,49.202185091393126,63.202185091393126,99.20218509139312,107.20218509139312,UPPER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 1, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0039,I059,V09,3,56,53.52378108879851,45.643208005156986,15.156157563262585,2.056508170230542,58.06784770849729,75.06784770849728,114.06784770849728,122.06784770849728,LOWER_RIGHT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 1, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0040,I001,V07,3,58,36.2733836951477,90.37090504501546,56.324820427790414,77.35498652638375,23.905527601934104,39.905527601934104,81.9055276019341,89.9055276019341,UPPER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 1, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 1, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 1, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0041,I026,V03,3,58,12.371898673638636,32.486112463910565,1.0122182642931077,79.39546456627679,48.26520127033802,61.26520127033802,106.26520127033803,114.26520127033803,LOWER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 1, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0042,I049,V04,3,64,85.6703490508859,21.303336924260375,80.85395761414075,46.65387921114211,25.804023343481365,40.80402334348136,89.80402334348136,97.80402334348136,LOWER_RIGHT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 1, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0043,I090,V06,3,68,65.92942189457673,62.811404644553505,41.787438707841474,41.480964000946116,32.21526113876878,47.21526113876878,100.21526113876878,108.21526113876878,UPPER_RIGHT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 1}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0044,I037,V08,2,69,23.260831998836572,96.70741633769647,52.67048912367797,83.8902101947424,32.081282790931446,66.08128279093145,101.08128279093145,109.08128279093145,UPPER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 1, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0045,I097,V15,2,73,30.574891015682848,46.38805888410247,56.567529952917184,20.738031465444507,36.51768318909807,73.51768318909808,109.51768318909808,117.51768318909808,LOWER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 1, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0046,I053,V20,2,76,46.48562091156754,56.945133373364534,78.1881226917061,93.79894275335296,48.61328918038988,80.61328918038987,124.61328918038987,132.61328918038987,UPPER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 1, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 1, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 1, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0047,I004,V16,2,76,99.46819239658146,21.809064891000652,13.676894071323186,87.43695390018931,108.01465957978041,138.0146595797804,184.0146595797804,192.0146595797804,LOWER_RIGHT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 1, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0048,I079,V13,2,77,39.145701023299,10.693505478017329,12.644003906485091,98.54522562980064,91.76200021631281,117.76200021631281,168.7620002163128,176.7620002163128,LOWER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 1, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0049,I021,V01,2,78,80.47125818634015,11.870312124580584,52.45365677033026,75.07615803154745,69.13729055959338,94.13729055959338,147.1372905595934,155.1372905595934,LOWER_RIGHT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 1, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0050,I092,V07,2,90,56.324820427790414,77.35498652638375,81.74247937210012,14.49811058632805,67.80150617171273,103.80150617171273,157.80150617171273,165.80150617171273,UPPER_RIGHT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 1}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0051,I074,V11,2,96,76.31537799697139,71.16696376063997,76.60236619902861,95.71577175701118,24.55048545896433,64.55048545896433,120.55048545896433,128.55048545896432,UPPER_RIGHT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 1}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0052,I087,V04,2,98,80.85395761414075,46.65387921114211,1.103106844840096,60.05412088987835,80.86881151269507,121.86881151269507,178.86881151269506,186.86881151269506,LOWER_RIGHT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 1, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0053,I039,V05,2,99,62.35957006258728,44.144708467363614,60.304368688559094,25.670026487370013,18.588645107960602,58.5886451079606,117.5886451079606,125.5886451079606,LOWER_RIGHT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 1, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0054,I067,V10,2,108,47.03482992592729,34.80308373133097,51.574269427400445,13.050979315867684,22.22072360407627,71.22072360407627,130.22072360407628,138.22072360407628,LOWER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 1, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0055,I011,V06,1,109,41.787438707841474,41.480964000946116,61.37148741359576,67.6712966288601,32.702729043156815,124.70272904315681,141.7027290431568,149.7027290431568,LOWER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 2, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 1, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0056,I042,V17,1,109,18.93507983153292,21.97360458758604,1.4246809103401037,59.24811417109353,41.18255862704869,133.1825586270487,150.1825586270487,158.1825586270487,LOWER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 1, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0057,I091,V08,1,110,52.67048912367797,83.8902101947424,77.42935711469417,38.37113204727592,51.81687002889818,143.81687002889817,161.81687002889817,169.81687002889817,UPPER_RIGHT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 1}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0058,I077,V18,1,111,36.32240629490521,68.2796424982871,74.34767349774803,69.6861877182375,38.05127219034023,130.05127219034023,149.05127219034023,157.05127219034023,UPPER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 1, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0059,I081,V19,1,114,5.901732071291188,6.456583797392923,83.29699850717263,95.4732367830754,117.9575846457297,212.9575846457297,231.9575846457297,239.9575846457297,LOWER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 1, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0060,I096,V03,1,115,1.0122182642931077,79.39546456627679,24.697974497812847,83.93028342659593,24.115962150609406,120.1159621506094,139.1159621506094,147.1159621506094,UPPER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 1, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0061,I095,V12,1,117,8.05743980799104,77.02179034859259,86.32081316432354,72.27536938851993,78.40716881155008,175.4071688115501,195.4071688115501,203.4071688115501,UPPER_LEFT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 1, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
A0062,I057,V15,1,118,56.567529952917184,20.738031465444507,30.452525679967025,93.36358262139451,77.17813245266898,173.178132452669,195.178132452669,203.178132452669,LOWER_RIGHT,"{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 1, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}","{<Quadrant.LOWER_LEFT: 'LOWER_LEFT'>: 0, <Quadrant.UPPER_LEFT: 'UPPER_LEFT'>: 0, <Quadrant.LOWER_RIGHT: 'LOWER_RIGHT'>: 0, <Quadrant.UPPER_RIGHT: 'UPPER_RIGHT'>: 0}"
